PID,Episode,Reward
1768,1,1277.8680522740437
1769,1,1106.1635135699046
1770,1,1031.6349570689067
1768,2,1740.1478176180328
1769,2,1640.9794881749638
1770,2,1495.3398193684004
1769,3,1788.6138873036189
1770,3,1700.791615257801
1768,3,1274.6295239272604
1769,4,1801.8022245171042
1770,4,1618.9346880611024
1768,4,1746.3789281461234
1769,5,1685.144564511421
1768,5,1793.6793703602941
1770,5,1767.7528602375403
1769,6,1798.4596882786184
1770,6,1745.8156245425394
1768,6,1433.062057456388
1769,7,1438.8014931641658
1770,7,1784.6014848682264
1768,7,1792.5703549974753
1769,8,1702.5961506157205
1770,8,1724.5588993310466
1768,8,1823.7977783210836
1770,9,1844.681070940425
1769,9,1725.9159569618823
1768,9,1684.0295750287025
1770,10,1733.1368621765525
1769,10,1695.822277518291
1768,10,1740.8000698788628
1770,11,1832.5568918179004
1768,11,1861.854859532638
1769,11,1562.3783219689228
1770,12,1828.037226675121
1768,12,1760.8778500866458
1769,12,1844.0149707989563
1768,13,1811.1460393608697
1770,13,1480.5598176128162
1769,13,1637.996153875634
1768,14,1810.7072327128938
1770,14,1811.7354664946056
1769,14,1762.143902115506
1768,15,1813.9273595063712
1770,15,1804.1638972401565
1769,15,1733.1786067388794
1768,16,1840.0052867459458
1770,16,1833.379908305663
1769,16,1622.9347561113384
1768,17,1722.086924962773
1770,17,1784.9259123591082
1769,17,1872.887399079258
1768,18,1928.5408883040889
1770,18,1920.563336130666
1769,18,1788.1864208218908
1768,19,1877.5111038199634
1770,19,1866.3243716547695
1769,19,1650.4830148499427
1768,20,1713.724270655527
1770,20,1823.900265563779
1769,20,1859.3727754965823
1768,21,1825.3036663772227
1770,21,1832.251308080764
1769,21,1840.9491358584814
1770,22,1793.3577430763683
1768,22,1550.189810240253
1769,22,1870.108930232021
1770,23,1841.261367299888
1768,23,1813.4971447435726
1769,23,1794.3583396475049
1770,24,1924.0976086700828
1768,24,1919.5907445041848
1769,24,1803.0875671550548
1770,25,1868.7121924795538
1768,25,1892.0548805991186
1769,25,1769.7670755272993
1770,26,1883.5517370599805
1768,26,1717.9492872611117
1769,26,1940.6252365516696
1770,27,1919.4198142505797
1768,27,1918.4353061351317
1769,27,1867.928670510703
1770,28,1933.3147043314175
1768,28,1934.0047851437146
1769,28,1928.233808389078
1770,29,1862.1431892260887
1768,29,1847.5391748149707
1769,29,1793.759324895519
1770,30,1873.7905158434492
1768,30,1814.9714900760707
1769,30,1881.6245629822401
1770,31,1929.6286768326388
1768,31,1949.1238136090135
1769,31,1861.3744117814808
1770,32,1918.713561844677
1768,32,1888.7785524463688
1769,32,1828.143080077655
1770,33,1948.3458764879244
1768,33,1944.2282635592271
1769,33,1901.250446177613
1770,34,1947.1069244884184
1768,34,1813.2206364310953
1769,34,1916.5802305502746
1770,35,1935.24325063201
1768,35,1933.5566992828676
1769,35,1915.4593647634447
1770,36,1925.5801322805141
1768,36,1847.139568124783
1769,36,1884.219821384585
1770,37,1879.4578378271299
1768,37,1943.2159785584467
1769,37,1924.5650573312278
1770,38,1911.2941327894914
1768,38,1967.1095295896073
1769,38,1931.865311602363
1770,39,1962.3137008173458
1768,39,1946.7693111893436
1769,39,1946.406813931172
1770,40,1849.0407287525288
1768,40,1861.709024371851
1769,40,1973.799139040569
1770,41,1935.0786804025322
1768,41,1940.8266241752162
1769,41,1918.4568386529554
1770,42,1879.2862025085008
1768,42,1967.0801275863923
1769,42,1888.95992518979
1770,43,1934.829579094062
1768,43,1919.217418805713
1769,43,1965.3701748285714
1770,44,1962.6783993154106
1768,44,1968.7969772246638
1769,44,1933.0789819379515
1770,45,1948.436393751293
1768,45,1980.553026447001
1769,45,1925.9186614662572
1770,46,1959.3771181655572
1768,46,1975.3880207028933
1769,46,1964.4868907325001
1770,47,1938.9629987447674
1768,47,1943.9198390956562
1769,47,1976.003504056276
1770,48,1927.707419701884
1768,48,1975.7731698870118
1769,48,1928.2864830270248
1770,49,1987.5355431005016
1768,49,1932.9401643147664
1769,49,1981.5354496126088
1770,50,1952.285033139631
1768,50,1954.6542362169646
1769,50,1950.0564342063162
1770,51,1971.1754087335437
1768,51,1934.3239164064146
1769,51,1991.276568813046
1770,52,1966.4774797021544
1768,52,1949.5281978077028
1769,52,1992.0037686538426
1770,53,1981.5837849236177
1768,53,1969.691864471874
1769,53,1957.4552441546427
1770,54,1957.2120248970004
1768,54,1967.3472191556089
1769,54,1947.4579667576554
1770,55,1983.7152140787182
1768,55,1946.011054485702
1769,55,1974.4366125205684
1770,56,1917.6667753169395
1768,56,1982.7302549699712
1769,56,1956.3971497948983
1770,57,1966.1909590598136
1768,57,1949.9085191527877
1769,57,1952.6815830896112
1770,58,1969.615648257764
1768,58,1997.8563066448799
1769,58,1959.6732853539786
1770,59,1940.7669669108427
1768,59,1970.4132600162054
1769,59,1984.9123204504713
1770,60,1966.2097733609367
1768,60,1959.7844906686805
1769,60,1976.2541442608033
1770,61,1945.494266765521
1768,61,1973.66560047413
1769,61,1965.282417346333
1770,62,1978.230075248849
1768,62,1999.993996668699
1769,62,1981.930362653165
1770,63,1991.7046109955093
1768,63,1989.6466386404966
1769,63,1986.2115634155334
1770,64,1969.6645321150188
1768,64,1980.5365165017865
1769,64,1987.9696564732938
1770,65,1999.0932730160855
1768,65,1999.4271075189001
1769,65,1966.0761071023985
1770,66,1983.0447496044005
1768,66,1951.5297721715754
1769,66,1975.4258255380137
1770,67,2014.6201134900762
1768,67,2004.4597711798438
1769,67,1984.4270657482393
1770,68,2006.382375824592
1768,68,1992.4022407938205
1769,68,2010.6487426322215
1770,69,2008.1262887557102
1768,69,1991.548492525386
1769,69,1964.835616671169
1770,70,1997.9338490840564
1768,70,1989.5236244068542
1769,70,1955.8503555550283
1770,71,2007.7405266347478
1768,71,1999.7277357952948
1769,71,2000.5778561093641
1770,72,1987.3527353524614
1768,72,1983.7015888009296
1769,72,1982.3870300337571
1770,73,2008.4999811676269
1768,73,1947.2216637808456
1769,73,1987.123783531328
1770,74,2006.7999327787745
1768,74,2007.0895108506388
1769,74,1989.7832952788233
1770,75,1996.7231290828224
1768,75,1985.4269416619632
1769,75,2002.9543873699597
1770,76,1997.731113688391
1768,76,2009.837683706856
1769,76,2008.410779662103
1770,77,2008.6961279240818
1768,77,2008.2985776201617
1769,77,1992.8430036437287
1770,78,2018.6216984609132
1768,78,1996.0597779791879
1769,78,2004.444531286631
1770,79,2024.7975609600805
1768,79,1969.2656292640622
1769,79,2006.673094764422
1770,80,2008.9764333970472
1768,80,2009.0285963486508
1769,80,2015.346760750102
1770,81,2022.9547255374803
1768,81,1980.2600836506217
1769,81,1991.8572194191806
1770,82,1976.3581447523763
1768,82,2028.4420584273391
1769,82,2011.9296928952144
1770,83,2001.5627988719348
1768,83,2031.2632378963658
1769,83,2028.2794135320357
1770,84,2005.8108589503297
1768,84,1995.1021841170473
1769,84,1997.3523125035074
1770,85,2020.7574383839763
1768,85,2027.8505979196416
1769,85,2031.0202283242752
1770,86,2044.7047068181255
1768,86,2006.3390811212541
1769,86,2028.8009810752962
1770,87,2032.1639146407297
1768,87,2020.9666781026892
1769,87,2000.5265389083277
1770,88,2024.197521445717
1768,88,2003.9088994569024
1769,88,2033.2783027429682
1770,89,2009.4168521610434
1768,89,2029.3074964662167
1769,89,2015.5742110881467
1770,90,2045.1175967833694
1768,90,2019.9128542278552
1769,90,2007.3124301200683
1770,91,2018.4986876457249
1768,91,1999.4995562894887
1769,91,2007.4631625970167
1770,92,2016.3928058145607
1768,92,2029.6250916216827
1769,92,2006.3600538835774
1770,93,2017.0419887133019
1768,93,2008.9846605245355
1769,93,2015.5906733967533
1770,94,2014.1878301684771
1768,94,2028.831829423061
1769,94,2017.2437563338065
1770,95,2004.843127974647
1768,95,2036.088494781834
1769,95,2029.2554001651974
1770,96,2016.8665856438233
1768,96,2021.9596434725186
1769,96,2041.4073023094088
1770,97,2038.193100549495
1768,97,2029.0055365471233
1769,97,2021.7762794503835
1770,98,2041.711817930574
1768,98,2032.9211732007425
1769,98,2021.5822841386323
1770,99,2040.5568306780922
1768,99,2014.3536902801752
1769,99,2032.7861626629249
1770,100,2053.554995694087
1768,100,2032.6348326605873
1769,100,2032.0895051762614
1770,101,2015.2720851888068
