PID,Episode,Reward
38639,87,1096.0840636698779
38638,74,1092.5840636698788
38640,73,1098.9090802356925
38639,88,1087.4013994565876
38636,73,1096.086507704688
38637,73,1094.6335964044624
38638,75,1103.0238642057543
38640,74,1095.4090802356939
38639,89,1097.4840636698775
38636,74,1082.0112035124669
38637,74,1091.1335964044624
38638,76,1095.3840636698776
38640,75,1090.5090802356945
38636,75,1098.886507704689
38637,75,1089.0335964044614
38639,90,1093.984063669878
38638,77,1093.9840636698782
38640,76,1090.1909996886786
38636,76,1091.8865077046873
38639,91,1093.2840636698782
38637,76,1092.533596404463
38638,78,1093.2840636698784
38640,77,1097.509080235694
38636,77,1098.8865077046885
38637,77,1091.8335964044616
38639,92,1096.0840636698779
38638,79,1089.0840636698779
38640,78,1094.7090802356934
38636,78,1097.4865077046882
38637,78,1091.6391177650996
38639,93,1098.1840636698776
38638,80,1092.5840636698786
38640,79,1091.2090802356936
38636,79,1095.386507704688
38639,94,1093.2840636698784
38637,79,1091.8335964044625
38638,81,1091.1840636698782
38640,80,1089.8090802356935
38636,80,1098.8865077046885
38639,95,1095.3840636698778
38637,80,1096.0335964044616
38638,82,1100.3118404851164
38640,81,1094.0090802356938
38636,81,1061.6275934070109
38639,96,1095.3840636698785
38637,81,1088.3335964044622
38638,83,1099.5840636698783
38640,82,1094.7090802356938
38636,82,1093.9865077046877
38637,82,1095.0335964044623
38639,97,1091.184063669878
38638,84,1093.9840636698775
38640,83,1091.2090802356936
38637,83,1093.933596404463
38639,98,1093.2840636698784
38636,83,1089.7865077046872
38638,85,1089.0840636698783
38640,84,1091.3454729537884
38637,84,1096.0335964044623
38639,99,1094.6840636698778
38636,84,1093.2865077046886
38638,86,1086.927314311358
38640,85,1089.1857397459055
38639,100,1093.2840636698782
38636,85,1096.7865077046881
38637,85,1094.1512032568796
38638,87,1097.4840636698777
38640,86,1085.6090802356941
38636,86,1096.0865077046885
38639,101,1089.0840636698779
38637,86,1091.8335964044627
38638,88,1097.4840636698782
38640,87,1091.4619217742718
38636,87,1094.6865077046884
38639,102,1094.684063669878
38637,87,1085.2325487942053
38638,89,1095.3840636698783
38640,88,1094.7090802356936
38636,88,1095.5865077046892
38637,88,1095.3335964044625
38639,103,1097.4840636698784
38638,90,1085.5840636698774
38640,89,1094.0090802356935
38637,89,1092.5335964044616
38636,89,1094.8865077046887
38639,104,1095.3840636698772
38638,91,1092.584063669878
38640,90,1086.1454729537886
38637,90,1097.433596404462
38636,90,1089.7865077046877
38639,105,1093.9840636698784
38638,92,1091.664282759189
38640,91,1091.909080235693
38636,91,1098.8865077046887
38639,106,1089.7840636698784
38637,91,1096.733596404462
38638,93,1093.531063502094
38640,92,1094.0090802356935
38637,92,1093.9335964044624
38639,107,1094.684063669878
38636,92,1093.2865077046888
38638,94,1093.9840636698773
38640,93,1093.3090802356937
38637,93,1094.6335964044629
38639,108,1093.9840636698789
38636,93,1046.9504337199307
38638,95,1093.4539495990825
38640,94,1094.0090802356935
38637,94,1096.7335964044626
38639,109,1096.0840636698772
38636,94,1091.8865077046883
38638,96,1096.0840636698777
38640,95,1094.7090802356938
38637,95,1087.7273988467393
38636,95,1050.8241010205463
38639,110,1091.8840636698785
