19200,1,-908.245760148551
19200,2,-1095.8956395112211
19200,3,-1055.5823672507997
19200,4,-1049.534429219267
19200,5,-934.5873804349185
19200,6,-982.3654469396997
19200,7,-1086.744639601412
19200,8,-1020.6879868703577
19200,9,-1267.0642975557923
19200,10,-1073.344108237142
