PID,Episode,Reward
16728,1,-693.7356360593408
16728,2,-1051.4564179839851
16728,3,-933.0050038553735
16728,4,-931.5875866612926
16728,5,-903.3855684638065
16728,6,-962.0861243772068
16728,7,-894.1812484318483
16728,8,-973.2282809831501
16728,9,-859.5213119338665
16728,10,-890.4177189462861
16728,11,-977.6072176460204
16728,12,-934.869606280004
16728,13,-1068.239333920713
16728,14,-862.2356748724801
16728,15,-844.4265896675776
16728,16,-767.0190256759487
16728,17,-851.0689080499423
16728,18,-876.161271411096
16728,19,-785.3158997581426
16728,20,-911.0998186952702
16728,21,-894.9392985142878
16728,22,-831.1073703084411
16728,23,-849.3061116030208
16728,24,-814.6395023577053
16728,25,-830.851762374413
16728,26,-816.0543806486206
16728,27,-781.1961987851213
16728,28,-880.4354314645564
16728,29,-799.5799187197791
16728,30,-732.3962204039157
16728,31,-826.4563850075823
16728,32,-736.5854612062118
16728,33,-815.5917241642007
16728,34,-827.4592126001355
16728,35,-789.7621773126051
16728,36,-771.9153232892129
16728,37,-751.64836259399
16728,38,-758.3119592264884
16728,39,-826.8140527879607
16728,40,-697.3667474118272
16728,41,-743.347805866435
16728,42,-827.1913018628658
16728,43,-848.8013119858316
16728,44,-855.865444856108
16728,45,-754.0438689122192
16728,46,-790.7994165793995
16728,47,-747.1120166118299
16728,48,-692.9192705892395
16728,49,-830.4773453673528
16728,50,-686.8335983723089
16728,51,-838.5719972710939
16728,52,-758.1193569952162
16728,53,-773.5026969590898
16728,54,-699.4022511334759
16728,55,-761.3205713003731
16728,56,-795.3056757401537
16728,57,-633.8626479806475
16728,58,-736.0790290696962
16728,59,-610.7663350585373
16728,60,-661.464493193442
16728,61,-782.233976034496
16728,62,-722.4630095468987
16728,63,-752.6335319730265
16728,64,-620.3444209609145
16728,65,-727.6176767316688
16728,66,-600.0710426061544
16728,67,-619.7256139127297
16728,68,-612.2876174886983
16728,69,-686.3183539925299
16728,70,-602.7482051501968
16728,71,-577.2178617676271
16728,72,-603.7119652221
16728,73,-647.4093182168666
16728,74,-604.370057645763
16728,75,-732.5549878226495
16728,76,-693.4019472213805
16728,77,-683.1890560111277
16728,78,-718.0011550050586
16728,79,-607.3689822223856
16728,80,-670.1423741823451
16728,81,-614.5019737495871
16728,82,-623.3367464082737
16728,83,-653.9618513312419
16728,84,-604.5873117061813
16728,85,-558.0721247073191
16728,86,-768.9924691624741
16728,87,-673.5766346877084
16728,88,-637.538419071467
16728,89,-733.5008364996537
16728,90,-606.9783172418772
16728,91,-700.512826951187
16728,92,-609.6335104880911
16728,93,-722.8502404070225
16728,94,-775.3259757624417
16728,95,-695.1501136383762
16728,96,-674.8346700364854
16728,97,-632.9296039580179
16728,98,-653.7039569800089
16728,99,-750.2576797615367
16728,100,-714.682405619997
16728,101,-559.9259266998507
16728,102,-566.5010067123354
16728,103,-838.1301578968419
16728,104,-623.2734530188018
16728,105,-661.4630419182733
16728,106,-644.8083338887026
16728,107,-651.9983019848668
16728,108,-558.3469726871461
16728,109,-598.300535667969
16728,110,-709.1983782703256
16728,111,-588.2964896436911
16728,112,-590.0868565738658
16728,113,-529.4357326620141
16728,114,-755.5760316605168
16728,115,-622.2733959112868
16728,116,-869.4273900226962
16728,117,-587.2050639327466
16728,118,-670.4503920692225
16728,119,-724.5228073946765
16728,120,-786.9165766506977
16728,121,-770.0268265898269
16728,122,-669.5233790247449
16728,123,-785.8274828565161
16728,124,-698.3504680163691
16728,125,-674.2402316460231
16728,126,-496.4466914557159
16728,127,-688.821250219549
16728,128,-632.4786783497107
16728,129,-622.8751380244889
16728,130,-692.0231117968523
16728,131,-669.2279415287811
16728,132,-677.7063338812551
16728,133,-672.2636089927234
16728,134,-697.2360057787721
16728,135,-739.6162198913737
16728,136,-638.7686205599999
16728,137,-572.1515309390927
16728,138,-575.8885441375836
16728,139,-675.6139557047301
16728,140,-675.6976550413684
16728,141,-769.2930331359224
16728,142,-648.1948726005387
16728,143,-622.9907924105919
16728,144,-543.8180033162417
16728,145,-616.341718027727
16728,146,-663.2210699413855
16728,147,-510.19426302508043
16728,148,-630.5329709487743
16728,149,-473.7001209158269
16728,150,-675.3077073624589
16728,151,-530.7017903681243
16728,152,-661.1435238673737
16728,153,-600.5148934845712
16728,154,-556.2874246629635
16728,155,-509.10599695616696
16728,156,-633.6416650845312
16728,157,-544.5215055649367
16728,158,-542.6132935331223
16728,159,-581.1108171785803
16728,160,-625.5353629652461
16728,161,-396.15748826741975
16728,162,-711.1933648319439
16728,163,-579.2631317400212
16728,164,-525.0855191971906
16728,165,-815.1017114975339
16728,166,-691.355281063096
16728,167,-639.6798502533117
16728,168,-567.2135174667746
16728,169,-630.6766942104175
16728,170,-817.0927035897984
16728,171,-643.5881051380269
16728,172,-610.047159508867
16728,173,-588.7343678385405
16728,174,-489.186149553305
16728,175,-621.2429074076085
16728,176,-710.8131521849975
16728,177,-669.0401707913276
16728,178,-691.2639065443191
16728,179,-617.8482878621194
16728,180,-634.3302801120725
16728,181,-625.2853809705098
16728,182,-648.7734947489201
16728,183,-602.5742190804076
16728,184,-697.8931530864159
16728,185,-636.1926247896209
16728,186,-598.6365563369199
16728,187,-499.4845404820848
16728,188,-637.0058758900441
16728,189,-755.1252515736478
16728,190,-601.5600339584554
16728,191,-683.584214387764
16728,192,-554.0490498917279
16728,193,-644.7603907836107
16728,194,-459.33738827284185
16728,195,-633.8755441834566
16728,196,-682.4350890605893
16728,197,-791.7872954796203
16728,198,-622.6183235427158
16728,199,-650.015995972369
16728,200,-527.9126464844761
16728,201,-604.7193913286319
16728,202,-422.4268900140967
16728,203,-519.1919071930761
16728,204,-513.4675610510277
16728,205,-684.5729545040086
