13320,1,1130.9789831852754
13320,2,1493.7199168726756
13320,3,1832.70034485994
13320,4,1499.1163206726274
13320,5,1713.8243930097785
13320,6,1737.3231245573115
13320,7,1599.9858068463675
13320,8,1642.284040273093
13320,9,1718.4195668084262
13320,10,1799.8275267184767
