23768,1,1364.7820710025328
23768,2,1348.126449649608
23768,3,1369.9200368003626
23768,4,1394.5762840298255
23768,5,1392.4368861999042
23768,6,1382.0539702238511
23768,7,1383.6658458501513
23768,8,1336.6408837325596
23768,9,1361.6448944794456
23768,10,1352.6412451056112
