PID,Episode,Reward
21025,30,1807.5886233724323
21026,31,1793.6486296677467
21024,31,1813.8266918652387
21025,31,1855.3915767933784
21026,32,1748.6410826217207
21024,32,1815.4852303083137
21025,32,1803.9100869593144
21026,33,1784.1965989674427
21024,33,1769.052496413628
21025,33,1717.6293213714644
21026,34,1774.5661102618187
21024,34,1804.9456497393537
21025,34,1798.6006205575788
21026,35,1797.528383051187
21024,35,1840.7138307081839
21025,35,1855.7878563133866
21026,36,1858.9034937280676
21024,36,1803.9381894870703
21025,36,1766.913744014924
21026,37,1791.364790905223
21024,37,1845.1083435139767
21025,37,1807.403422961417
21026,38,1748.3128221962716
21024,38,1781.9941690803041
21025,38,1807.6700640041684
21026,39,1797.9336743256047
21024,39,1772.3490721780893
21025,39,1828.650515685897
21026,40,1859.566392452798
21024,40,1867.443801510988
21025,40,1853.7148995137625
21026,41,1782.1099881382822
21024,41,1781.3575251874727
21025,41,1823.0982313426762
21026,42,1783.5860611194437
21024,42,1805.9687738143068
21025,42,1754.3040947156646
21026,43,1816.314360016921
21024,43,1809.4592327845517
21025,43,1836.875647328526
21026,44,1849.3979543646135
21024,44,1786.3086839343002
21025,44,1834.6450422359526
21026,45,1830.870651323168
21024,45,1768.5437966110012
21025,45,1845.4244015931697
21026,46,1810.5398683612696
21024,46,1824.65616065324
21025,46,1861.7094293514517
21026,47,1765.7979011791808
21024,47,1835.270887597623
21025,47,1791.8514485412122
21026,48,1830.0560588323037
21024,48,1811.0006475826751
21025,48,1776.733155453262
21026,49,1833.7624350053143
21024,49,1831.8137459821323
21025,49,1777.2828487022944
21026,50,1853.3447775810055
21024,50,1806.9037458633782
21025,50,1742.6758882944946
21026,51,1780.4191789024446
21024,51,1869.3294045839255
21025,51,1843.6220271911552
21026,52,1801.6158878109527
21024,52,1840.74596602628
21025,52,1797.9730488605767
21026,53,1864.7669797923493
21024,53,1825.6379579827715
21025,53,1785.45673986969
21026,54,1917.397033092878
21024,54,1864.9811068016365
21025,54,1836.5867085053746
21026,55,1799.5392906520253
21024,55,1804.9141219403282
21025,55,1775.2215783512358
21026,56,1775.3220983173742
21024,56,1684.5734897705074
21025,56,1862.2022079906824
21026,57,1799.7268416017107
21024,57,1853.7532542562305
21025,57,1857.6521482871801
21026,58,1854.9809126826442
21024,58,1828.9111643361646
21025,58,1856.0940921329395
21026,59,1778.0726781761855
21024,59,1815.007065725167
21025,59,1815.842370976036
21026,60,1894.6001672748375
21024,60,1765.249480126795
21025,60,1837.432986486441
21026,61,1870.8711988843897
21024,61,1789.6415351028995
21025,61,1844.81137520678
21026,62,1873.17891946942
21024,62,1900.856884935395
21025,62,1810.3126290389212
21026,63,1761.7212122408807
21024,63,1821.6568953692915
21025,63,1850.1560432735362
21026,64,1790.7103803252387
21024,64,1890.7967992633985
21025,64,1862.0407048659274
21026,65,1827.3715690817266
21024,65,1791.5172884884757
21025,65,1871.3220542262145
21026,66,1843.532384958206
21024,66,1755.195451643619
21025,66,1845.3599663016064
21026,67,1870.7610285009373
21024,67,1818.6260275726895
21025,67,1903.118799145152
21026,68,1789.4680124322815
21024,68,1803.7583949555008
21025,68,1831.70724538644
21026,69,1806.8580554612286
21024,69,1819.731186650449
21025,69,1838.9703621459578
21026,70,1766.7047340929093
21024,70,1880.9398412382811
21025,70,1882.8187916823038
21026,71,1863.5788527824468
21024,71,1799.289637073215
21025,71,1929.1456514970255
21026,72,1897.596125445273
21024,72,1853.3076181712688
21025,72,1818.4194709067053
21026,73,1823.0133533175822
21024,73,1806.9016477286355
21025,73,1891.9814022746018
21026,74,1826.090858668541
21024,74,1723.9689583356537
21025,74,1852.128034254957
21026,75,1836.0623695096615
21024,75,1807.804308168291
21025,75,1904.8621910386094
21026,76,1776.1360812331243
21024,76,1764.4299526156854
21025,76,1888.1681241682231
21026,77,1784.8108286537097
21024,77,1816.1153525453485
21025,77,1825.9504423699539
21026,78,1913.181611139097
21024,78,1819.442159803455
21025,78,1855.6562134177375
21026,79,1851.2898016127049
21024,79,1837.6803586398858
21025,79,1843.710379159777
21026,80,1863.6393200734506
21024,80,1823.657605859673
21025,80,1849.527662962311
21026,81,1872.1632658131289
21024,81,1784.7372132971109
21025,81,1832.502930620504
21026,82,1780.463069462837
21024,82,1891.1255027345767
21025,82,1887.506824869488
21026,83,1828.9569916589717
21024,83,1811.6205245601693
21025,83,1902.8906568564419
21026,84,1890.429320535472
21024,84,1770.1962020557066
21025,84,1814.4392576629414
21026,85,1824.3143341448358
21024,85,1781.4400558749612
21025,85,1771.178230316552
21026,86,1865.67304016626
21024,86,1851.2281034567216
21025,86,1869.4824916827486
21026,87,1869.0099194576312
21024,87,1853.6960907609373
21025,87,1855.1225680776847
21026,88,1861.8969683957146
21024,88,1772.3128375769165
21025,88,1918.5860553350633
21026,89,1886.3174348237842
21024,89,1845.1405394772266
21025,89,1830.5367106929982
21026,90,1931.5241624100277
21024,90,1894.0329104892055
21025,90,1782.9323475193723
21026,91,1848.9717315416497
21024,91,1868.929866759216
21025,91,1772.8046292254894
21026,92,1885.455590574197
21024,92,1854.6168846593248
21025,92,1836.967300812061
21026,93,1852.6735695136297
21024,93,1848.7724988281448
21025,93,1856.3494758482648
21026,94,1905.2821844993844
21024,94,1820.2588740561087
21025,94,1863.994013012695
21026,95,1846.7784875999969
21024,95,1778.315786108776
21025,95,1906.8250752521574
21026,96,1886.2198904212603
21024,96,1815.3763827073324
21025,96,1830.1422101397502
21026,97,1789.3504208990712
21024,97,1841.3471919325882
21025,97,1883.9772654551705
21026,98,1860.1946284437893
21024,98,1837.6294423291029
21025,98,1828.140486081205
21026,99,1766.4434106294564
21024,99,1867.8935553417323
21025,99,1870.4879258986555
21026,100,1827.2943439195847
21024,100,1836.087886257104
21025,100,1847.650669532796
21026,101,1849.4059848862933
21024,101,1721.7156517970475
21025,101,1907.4303301447305
21026,102,1863.4684308272572
21024,102,1727.5030790835317
21025,102,1832.9162360262837
21026,103,1805.5548206197388
21024,103,1762.6441552257306
21025,103,1855.2397143418902
21026,104,1798.025398349769
21024,104,1862.185167857909
21025,104,1830.8138969361685
21026,105,1851.7059585180007
21024,105,1772.2139264419852
21025,105,1902.1673081668905
21026,106,1845.957914508674
21024,106,1832.5656931870105
21025,106,1855.8437365744246
21026,107,1870.9473826978085
21024,107,1891.5628652260007
21025,107,1840.5928016621
21026,108,1849.9606305544635
21024,108,1805.855471069434
21025,108,1816.5607126527034
21026,109,1852.1136345527736
21024,109,1793.2344854494158
21025,109,1846.7435276725967
21026,110,1792.4166717925805
21024,110,1812.587243950707
21025,110,1803.4450516805277
21026,111,1768.441410617922
21024,111,1807.9751576866422
21025,111,1845.209073639719
21026,112,1870.4064886757928
21024,112,1835.448777583608
21025,112,1860.336959661769
21026,113,1780.0478336208353
21024,113,1752.5313323192922
21025,113,1893.4924391617562
21026,114,1852.8266819589192
21024,114,1857.3303528924828
21025,114,1869.7592199851244
21026,115,1872.0518050833607
21024,115,1833.5428666949047
21025,115,1822.8989355542749
21026,116,1853.0707003453062
21024,116,1888.5006316516549
21025,116,1800.510286574797
21026,117,1825.593421387932
21024,117,1787.8312569826635
21025,117,1813.7944428456155
21026,118,1798.0726316229286
21024,118,1808.184192696016
21025,118,1874.2276222389803
21026,119,1901.9250286360016
21024,119,1877.7355270044366
21025,119,1864.639746537707
21026,120,1809.430080751956
21024,120,1891.9464728090313
21025,120,1835.3373416386912
21026,121,1907.5865547907863
21024,121,1868.9665703610817
21025,121,1830.2061706829318
21026,122,1820.3304597574554
21024,122,1877.0707546040273
21025,122,1811.911743228866
21026,123,1856.5740304912733
21024,123,1751.2345545325297
21025,123,1843.9364701292047
21026,124,1879.4621789876421
21024,124,1925.6159133132428
21025,124,1814.8249982325385
21026,125,1614.657479813814
21024,125,1792.392291512763
21025,125,1823.7509753064114
21026,126,1882.8394994732607
21024,126,1879.1314186397387
21025,126,1771.8401131080616
21026,127,1870.847738160467
21024,127,1946.1151466270708
21025,127,1868.38196587641
21026,128,1882.1667206992017
21024,128,1821.6730049181494
21025,128,1955.9897602928897
21026,129,1869.8924388984658
21024,129,1777.0221733605713
21025,129,1814.718991314988
21026,130,1876.0408646038206
21024,130,1908.251521744992
21025,130,1864.9759045636654
21026,131,1831.6014428934704
21024,131,2001.9060052474526
21025,131,1918.0080081050662
21026,132,1854.5209924194803
21024,132,1792.3998896833307
21025,132,1943.698088223072
21026,133,1865.594519390693
21024,133,1761.454418141291
21025,133,1813.5096041282861
21026,134,1806.3503410672029
21024,134,1910.6266495890757
21025,134,1837.7710945931588
21026,135,1836.5731920020048
21024,135,1826.0927767383414
21025,135,1965.0432860192473
21026,136,1889.1706362119266
21024,136,1824.1544563621765
21025,136,1909.1609725670319
21026,137,1865.4434013229907
21024,137,1885.4149550591515
21025,137,1843.9192689618483
21026,138,1890.8704462648868
21024,138,1870.435329099562
21025,138,1853.7479738512789
21026,139,1833.4374657615253
21024,139,1813.08132907507
21025,139,1925.060309715197
21026,140,1886.5133545909082
21024,140,1838.7637675871888
21025,140,1865.7169411391242
21026,141,1926.8781018506209
21024,141,1827.3739542151977
21025,141,1840.189451407533
21026,142,1850.392979490998
21024,142,1855.6391028358998
21025,142,1829.6434719738781
21026,143,1816.8292074479746
21024,143,1961.4224836844803
21025,143,1848.0995768356368
21026,144,1864.4856811710233
21024,144,1838.3062637442295
21025,144,1792.312312803709
21026,145,1852.3378345518972
21024,145,1892.9278114302474
21025,145,1850.6688377729376
21026,146,1953.8827592800435
21024,146,1841.5363818415117
21025,146,1759.5798467061195
21026,147,1901.1961480210875
21024,147,1848.6412054634843
21025,147,1865.2564742037223
21026,148,1910.5134080042749
21024,148,1916.090220454571
21025,148,1860.2211535624956
21026,149,1876.2732601906978
21024,149,1856.3987976238006
21025,149,1834.2143451278814
21026,150,1831.7063582715684
21024,150,1924.9901169790535
21025,150,1779.1071999667522
21026,151,1774.3521023601077
21024,151,1909.3529170018708
21025,151,1860.0249552666924
21026,152,1900.7525110739743
21024,152,1883.9463856359614
21025,152,1809.623094476227
21026,153,1900.4647119683448
