PID,Episode,Reward
23493,92,22.028694853757916
23494,93,115.80691575438522
23492,94,371.4979723054721
23493,93,-44.96222032991488
23494,94,103.47996572198188
23492,95,262.8078547910416
23493,94,227.53666839410465
23494,95,65.00716423507097
23492,96,271.65171158008684
23493,95,251.90646820540275
23494,96,102.57937330031123
23492,97,348.3309130591624
23493,96,132.01751472485935
23494,97,223.37048477217135
23492,98,288.6966560106561
23493,97,154.07300651064537
23494,98,150.41702788183989
23492,99,223.92403891247588
23493,98,324.1277117882116
23494,99,184.32493455502873
23492,100,259.84655532661714
23493,99,309.36375966394746
23494,100,178.92683590021085
23492,101,277.60747714785293
23493,100,290.89383730852387
23494,101,438.26736318542464
23492,102,229.61088786213713
23493,101,366.67498054029267
23494,102,272.3836576305621
23492,103,126.86813873973223
23493,102,323.909331349205
23494,103,237.21002909590362
23492,104,303.6624343434335
23493,103,221.4371028207893
23494,104,387.9571498015865
23492,105,278.4553496919757
23493,104,176.8729863088292
23494,105,267.8093365800863
23492,106,192.93052202107447
23493,105,157.6101300678508
23494,106,132.98791643140365
23492,107,331.9501385003874
23493,106,137.63300808709246
23494,107,217.20132652763803
23492,108,161.73515987484777
23493,107,244.6919884559877
23494,108,252.22775785325726
23492,109,215.18129306457345
23493,108,152.35356971500678
23494,109,217.39281367937562
23492,110,391.0902090964598
23493,109,214.8820533078032
23494,110,333.9408628940501
23492,111,242.40897486541135
23493,110,324.2630069930066
23494,111,424.0951656746071
23492,112,170.99897894813475
23493,111,214.33876078088667
23494,112,395.5199066558445
23492,113,165.20847360625544
23493,112,356.60966865079456
23494,113,302.54538399100727
23492,114,311.5580687784426
23493,113,344.46741351356883
23494,114,189.86734946997353
23492,115,268.0557941537643
23493,114,238.7989303404907
23494,115,239.6648844835716
23492,116,381.1661277958149
23493,115,411.1599866522374
23494,116,263.2548111333084
23492,117,321.93716278859984
23493,116,332.6334399211884
23494,117,201.04855398767796
23492,118,227.80298263194902
23493,117,382.1402028388288
23494,118,343.965511134697
23492,119,258.6918531607263
23493,118,432.4875602661211
23494,119,354.0061900183147
23492,120,200.33092123154395
23493,119,211.56631217393667
23494,120,304.4076010933509
23492,121,262.1163223651341
23493,120,418.8290664682557
23494,121,371.93799417943495
23492,122,387.83366170634775
23493,121,387.13402146464347
23494,122,363.90438658563653
23492,123,218.97652812465304
23493,122,355.7122191142177
23494,123,413.99292343073597
23492,124,233.48694459013134
23493,123,122.00543113136926
23494,124,455.68762698412644
23492,125,411.66950694444466
23493,124,424.5794593253964
23494,125,144.67028474997224
23492,126,421.90402480158724
23493,125,324.11395860389405
23494,126,394.0877868589737
23492,127,295.4604743867222
23493,126,373.5965905483401
23494,127,304.2338934676445
23492,128,156.94136984543098
23493,127,240.61339987789927
23494,128,175.73711959568158
23492,129,339.8472513875002
23493,128,389.60665972222444
23494,129,392.53506643356474
23492,130,327.11667271963984
23493,129,318.59083546314974
23494,130,326.3152156038383
23492,131,363.5880815712051
23493,130,242.53994019868836
23494,131,307.4094692286888
23492,132,354.1895974234104
23493,131,293.5803705808083
23494,132,438.8766606171602
23492,133,407.8560041486265
23493,132,392.7562921661655
23494,133,307.4828274503278
23492,134,233.19343894300124
23493,133,373.8198358447097
23494,134,428.75785831529606
23492,135,436.7865303932174
23493,134,396.0440817030178
23494,135,355.31996031746235
23492,136,428.1995297619059
23493,135,278.38451258463573
23494,136,220.9296848013084
23492,137,461.6549603174607
23493,136,216.7361480047745
23494,137,210.72524279886716
23492,138,329.4308694083696
23493,137,338.578316779012
23494,138,418.6383725649355
23492,139,429.475264700578
23493,138,453.1839583333303
23494,139,328.8879050047187
23492,140,419.93299503968
23493,139,460.99603769841525
23494,140,323.55492757936355
23492,141,446.3625329184733
23493,140,448.6653371212112
23494,141,288.62164221195496
23492,142,542.1198923160192
23493,141,397.60384440559375
23494,142,434.6858492063505
23492,143,442.38581827200386
23493,142,263.24142181429704
23494,143,312.530732298951
23492,144,452.42613970057624
23493,143,341.664013757077
23494,144,454.30409424603357
23492,145,441.7028460983453
23493,144,436.9119603174636
23494,145,295.68471293983777
23492,146,405.84984397546737
23493,145,498.3115347222237
23494,146,389.0455479797945
23492,147,456.4939335317472
23493,146,372.79674702380896
23494,147,436.6704950396817
23492,148,427.2952910908539
23493,147,474.0048353174604
23494,148,251.65660287975837
23492,149,452.74415496309115
