PID,Episode,Reward
17930,22,-724.2425584415587
17931,22,-715.9007083402726
17932,22,-810.7858716908094
17929,22,-634.5001858349982
17928,23,-1024.019374137505
17931,23,-653.5600480907972
17930,23,-763.3951597083444
17932,23,-713.0732973923564
17929,23,-562.5652039141406
17928,24,-906.6183862838546
17930,24,-533.6504864302367
17931,24,-694.3884785851391
17932,24,-873.2404681221561
17929,24,-564.1762804279072
17931,25,-506.93391666666827
17928,25,-1077.4937168819706
17930,25,-458.52868824231376
17932,25,-770.3039550876016
17929,25,-494.0592202727823
17931,26,-400.26330257936604
17930,26,-542.6349097222237
17928,26,-1069.079587753338
17932,26,-532.3133376900889
17929,26,-606.5052341269821
17931,27,-478.68519146825577
17930,27,-532.1862182400921
17928,27,-948.5646796695927
17932,27,-594.2934258796754
17929,27,-467.982493055557
17931,28,-510.16680989150007
17930,28,-485.15571825397024
17928,28,-759.589390231296
17929,28,-403.03451731601876
17932,28,-612.7003426885602
17931,29,-488.9536071428562
17930,29,-450.62628075396896
17928,29,-661.9691110139827
17932,29,-599.829277867965
17929,29,-691.1500450348248
17931,30,-561.2759594155854
17930,30,-389.2173313492091
17929,30,-530.9452132936508
17932,30,-695.0620775613278
17928,30,-638.0228971271792
17931,31,-519.1960128968253
17930,31,-480.1956906773808
17929,31,-447.3574950396818
17928,31,-436.0169843073592
17932,31,-826.9739682182598
17930,32,-246.59351686507955
17931,32,-648.9924949494946
17929,32,-349.40665079365044
17928,32,-515.4032817460314
17932,32,-713.3868287198912
17930,33,-424.8572063492077
17931,33,-440.4276837398729
17929,33,-411.54907936507954
17928,33,-539.727817189751
17932,33,-844.8656270479908
17930,34,-421.51830753968426
17931,34,-510.74482539683015
17929,34,-418.77002705627876
17928,34,-473.45326635170466
17932,34,-776.2800594238269
17930,35,-380.97019543650805
17931,35,-376.41015575397023
17929,35,-671.4225195707062
17928,35,-518.4688786976926
17932,35,-612.0305875652143
17931,36,-666.4642704101475
17930,36,-699.3698256882005
17928,36,-468.0279653679659
17929,36,-633.6824091186586
17932,36,-716.7792747634332
17931,37,-457.05250396825454
17930,37,-709.322772199207
17928,37,-462.4601676587305
17929,37,-476.2809372849379
17932,37,-898.8308362436162
17931,38,-421.98758134920706
17930,38,-665.4168311639343
17928,38,-509.09329960317547
17929,38,-659.1051337845188
17932,38,-796.078121309245
17931,39,-791.6914642194013
17930,39,-603.1066420523938
17928,39,-495.6192757936506
17929,39,-677.3367086112398
17932,39,-852.5583281985556
17931,40,-811.8112463378113
17930,40,-602.3491292318788
17928,40,-343.4869692460325
17929,40,-614.6380263347747
17932,40,-583.5361608322237
17930,41,-509.3328099608729
17931,41,-867.2975624622516
17928,41,-455.86961408730315
17929,41,-587.9049315268048
17932,41,-654.2470353327232
17930,42,-536.8555782897643
17931,42,-499.17582476898355
17928,42,-737.5680728715703
17929,42,-694.3714274267383
17932,42,-613.2279901487398
17930,43,-785.558284607751
17931,43,-614.9407941433551
17928,43,-513.5614578407718
17929,43,-667.0377485435306
17932,43,-473.91176109307634
17931,44,-501.89611210317355
17928,44,-425.4375638528175
17930,44,-786.43852316964
17929,44,-510.4194238816736
17932,44,-420.52785001110243
17931,45,-542.9971525557778
17928,45,-620.8276871114986
17930,45,-640.514374591707
17929,45,-558.3322102134006
17932,45,-579.6618000402372
17931,46,-511.87220537795537
17928,46,-697.0699157370418
17930,46,-679.5098090243089
17929,46,-368.15998908730177
17932,46,-789.8243645104875
17931,47,-370.80487996031945
17930,47,-357.7443730158751
17928,47,-585.4715618270611
17929,47,-350.7961914682548
17932,47,-688.086521457708
17931,48,-318.8841845238121
17928,48,-512.0436873057504
17930,48,-844.209654156096
17929,48,-267.8317074314577
17932,48,-730.2447715576925
17931,49,-346.8919682539692
17928,49,-574.8131514943384
17930,49,-862.189512193485
17929,49,-380.4094384920646
17932,49,-518.1723847818835
17931,50,-370.2338015873035
17928,50,-750.0080738150734
17930,50,-609.8569781278762
17929,50,-305.72966369047754
17931,51,-423.15383234127097
17932,50,-684.0300917277118
17928,51,-685.3573125901866
17930,51,-392.05404965867643
17929,51,-414.77165873016054
17931,52,-482.93849666306005
17932,51,-642.1576416638891
17929,52,-183.05739980158674
17928,52,-900.8578871163544
17930,52,-750.1936974257362
17931,53,-326.05502281746243
17932,52,-682.9458615828594
17929,53,-347.517183531748
17930,53,-712.6336148261461
17928,53,-1024.4465145644813
17931,54,-574.3837103174617
17932,53,-588.7070182733895
17929,54,-363.1154751984137
17930,54,-372.7764097222225
17928,54,-1007.0730348954545
17931,55,-434.4071121031734
17932,54,-592.8905295815298
17929,55,-372.4497688492086
17930,55,-448.18472321428726
17928,55,-972.5122714521992
17931,56,-402.43980952380844
17932,55,-637.7530327172822
17929,56,-325.4010308441557
17930,56,-462.7898125000025
17928,56,-983.5404234403244
17931,57,-386.95858928571545
17929,57,-435.8330803571445
17932,56,-601.1312652417
17930,57,-384.53650650044705
17928,57,-782.9300201165244
17931,58,-449.9607757936511
17929,58,-378.63038032106687
17932,57,-632.6428652389237
17930,58,-387.27282638889056
17928,58,-730.9370493464864
17931,59,-447.92255674187084
17929,59,-402.17206051587357
17930,59,-391.88026587301573
17932,58,-767.587262015761
17928,59,-729.17037246087
17931,60,-445.7373938492064
17929,60,-516.9406051587302
17930,60,-753.7343707889333
17932,59,-959.0075682199721
17931,61,-340.82655158730324
17928,60,-840.5155890008668
17929,61,-584.6241282557319
17930,61,-930.3017989155452
17932,60,-866.1504191937531
17931,62,-400.38148115079684
17928,61,-630.5039859307365
17929,62,-632.418210268898
17930,62,-851.7984803325758
17932,61,-955.0979980328061
17931,63,-348.1726855158748
17928,62,-823.6895233030854
17929,63,-569.9205703601955
17930,63,-535.1097558621926
17932,62,-1023.9643331288773
17931,64,-318.86341765873203
17928,63,-849.0065583860573
17929,64,-558.802686204525
17930,64,-663.4274495504495
17932,63,-892.302472062659
17931,65,-463.9064186507946
17928,64,-719.3272753104741
17929,65,-553.38746482684
17930,65,-803.8906445360201
17931,66,-408.8155000000006
17932,64,-1061.106101347994
17928,65,-593.2227905844137
17929,66,-545.4683519952277
17930,66,-801.1591780927386
17931,67,-624.0143472222213
17932,65,-835.5291544080914
17928,66,-974.3033482012244
17929,67,-546.8112168109685
17930,67,-739.9699635433984
17931,68,-665.2141771284255
17932,66,-858.5668194201614
17928,67,-609.0814387487504
17929,68,-562.1503209776321
17930,68,-698.8654612366817
17931,69,-411.0940376984138
17932,67,-1403.2751033770141
17928,68,-631.1190984987252
17929,69,-775.2087374584158
17930,69,-656.1848388798708
17931,70,-442.128724220225
17932,68,-1027.4745761254665
17928,69,-829.536396409145
17929,70,-913.8029055595149
17930,70,-300.9895620421249
17931,71,-483.263381944446
17932,69,-902.8672170329656
17928,70,-839.6252213619712
17929,71,-872.8945621541435
17930,71,-587.7506450632706
17931,72,-345.9100386904766
17932,70,-674.8959308399914
17928,71,-772.6709289044273
17929,72,-1032.0090728936107
17930,72,-762.2801454170855
17931,73,-451.90887003968396
17932,71,-667.99053129509
17928,72,-744.9805267753056
17930,73,-726.2184176587191
17929,73,-1182.529080631783
17931,74,-412.9339343434362
17932,72,-637.0705561591166
17928,73,-728.2171627122872
17930,74,-704.3526427947072
17931,75,-377.93539953102544
17929,74,-1424.399671698399
17932,73,-542.1375200493959
17928,74,-906.9561440122363
17931,76,-417.42540575396913
17930,75,-638.7368500319149
17929,75,-1343.7778347687874
17932,74,-591.2749945609953
17928,75,-798.2882222222228
17931,77,-517.1106869866272
17930,76,-684.4767037592723
17929,76,-1085.5985262341794
17932,75,-510.24334550865717
17931,78,-528.1813492063498
17928,76,-781.2074752088198
17930,77,-875.6512490832273
17929,77,-1274.503960937753
17932,76,-617.1727010697651
17931,79,-501.1781980519501
17928,77,-842.2737324062762
17930,78,-532.5217787698417
17929,78,-1120.6904616916931
17932,77,-547.4389034992795
17931,80,-410.9585813492092
17930,79,-397.61351190476324
17928,78,-855.2852431630852
17932,78,-486.32555663780715
17929,79,-865.1303636396254
17931,81,-501.43961408730183
17930,80,-686.5981391776116
17928,79,-755.8986856684976
17932,79,-554.8009628427152
17929,80,-838.1387244318164
17931,82,-467.1310229076481
17930,81,-483.09370212222336
17928,80,-697.022707080296
17932,80,-732.9041261030632
17929,81,-734.734536965078
17931,83,-528.1743728354979
17930,82,-396.35024801587457
17928,81,-735.3141986485733
17932,81,-760.7448823815078
17929,82,-487.71927658105477
17931,84,-660.9104536921396
17930,83,-692.2326467421468
17928,82,-938.5048745853821
17932,82,-871.1262202589046
17929,83,-505.7131492188369
17931,85,-622.7869148416938
17930,84,-407.1552463023093
17928,83,-943.4067829390785
17932,83,-596.6696030358512
17929,84,-500.203990023864
17931,86,-673.6194305416799
17930,85,-432.2233015873045
17928,84,-739.3837985721373
17932,84,-367.0500396825423
17929,85,-548.7064299936172
17931,87,-615.3310687645677
17930,86,-334.4985297619063
17928,85,-901.713226620192
17932,85,-537.5057063492065
17929,86,-398.4370621670021
17931,88,-696.8040552813178
17930,87,-357.06740376984186
17928,86,-812.5897011319967
17932,86,-595.1422063492037
17929,87,-488.49441200813277
17931,89,-498.36024530330826
17930,88,-683.9753880645491
17928,87,-802.278895172232
17932,87,-540.2099319083699
17929,88,-454.93554834054953
17931,90,-467.13582602814046
17930,89,-539.0029378607518
17928,88,-985.3121494034962
17932,88,-571.2669962606843
17929,89,-506.99231730769094
17931,91,-487.29381178645673
17930,90,-487.8912030122672
17928,89,-800.4856373079542
17932,89,-484.653722132037
17929,90,-398.1315896950275
17931,92,-551.1100698260049
17930,91,-407.56229770923716
17928,90,-733.468004826872
17932,90,-482.73215836941125
17929,91,-382.06749639249534
17931,93,-581.9683489445598
17930,92,-308.4435992063504
17928,91,-926.5925469312147
17932,91,-358.73358134920863
17929,92,-652.9520578263651
17930,93,-389.64070807664643
17931,94,-589.6842607288554
17932,92,-470.52447373460177
17929,93,-451.3022823773449
17928,92,-742.5564663518661
17930,94,-430.5176200396845
17931,95,-730.2827535518003
17929,94,-401.9945075757579
17932,93,-489.2671398809546
17930,95,-313.9871577380958
17928,93,-1199.3260127821488
17931,96,-329.94099007936575
17929,95,-396.5951329365099
17932,94,-413.715719877346
17930,96,-358.8730751262635
17931,97,-634.7670585248088
17928,94,-1645.001099476505
17929,96,-529.1439424603176
17932,95,-549.7394435425651
17930,97,-736.8805120906443
17931,98,-622.3417068556447
17928,95,-1328.3269704902934
17929,97,-445.98989087301766
17932,96,-509.56862674131486
17930,98,-294.7034861111121
17931,99,-786.5582732614617
17928,96,-705.5033697844231
17929,98,-469.0714742063492
17932,97,-415.78615954184943
17930,99,-256.9053670634921
17931,100,-584.0599295010531
17928,97,-632.0478180118488
17929,99,-475.82350992063516
17932,98,-569.4634677128421
17930,100,-321.0020992063516
17931,101,-566.1549435078787
17928,98,-587.8523846570097
17929,100,-362.55517361111185
17930,101,-286.3910932539688
17932,99,-614.3685893469266
17931,102,-535.0174863677987
17928,99,-436.14196812909654
17929,101,-303.14338789682535
17930,102,-454.61780961400046
17932,100,-511.0275490898004
17931,103,-619.7518745837496
17928,100,-424.78282712773307
17929,102,-216.34261904761848
17930,103,-404.8264652777795
17932,101,-609.2920895285245
17931,104,-592.7629628010874
17928,101,-798.5799803574687
17929,103,-351.1981884920647
17930,104,-389.2175337301613
17932,102,-409.6713500180402
17931,105,-655.1693841852558
17928,102,-562.1343944866423
17929,104,-420.4451587301588
17930,105,-395.396662788601
17932,103,-434.8821764485517
17931,106,-679.8581340256969
17928,103,-818.9299236188627
17929,105,-295.23100396825487
17930,106,-421.08935182179033
17932,104,-417.6462757936531
17931,107,-501.09433532439704
17928,104,-739.4756083501813
17929,106,-330.9638759920641
17930,107,-439.1354003427158
17932,105,-324.04812698412763
17931,108,-452.1541810619942
17928,105,-657.0423482173444
17929,107,-410.3368402777786
17930,108,-339.7979920634942
17932,106,-460.8603571428579
17931,109,-596.1271498293368
17929,108,-281.80582837301716
17928,106,-688.8042890646913
17930,109,-565.8429704527506
17932,107,-409.7255856782104
17931,110,-633.2899060175952
17929,109,-301.0980515873022
17928,107,-622.0933152403147
17930,110,-431.068155393218
17932,108,-458.3188621933636
17931,111,-487.6690190157067
17929,110,-343.71847519841293
17928,108,-660.5727995248212
17930,111,-617.0055505952388
17932,109,-447.01758991702906
17931,112,-553.2294283771784
17929,111,-481.9415515873034
17932,110,-384.2190248015883
17928,109,-673.2818793706278
17930,112,-549.2804720418466
17931,113,-604.8662705974577
17929,112,-325.2018194444456
17932,111,-442.45038492063605
17930,113,-528.2811336018981
17928,110,-850.7378772720314
17931,114,-720.614703872517
17929,113,-367.9708640873034
17932,112,-471.62067550505225
17930,114,-380.16733829365205
17928,111,-888.6414918259809
17929,114,-320.10152182539844
17931,115,-459.16965666278253
17932,113,-477.48588194444613
17930,115,-436.0554702380961
17928,112,-647.4894860902991
17929,115,-347.71363492063637
17931,116,-393.28094372294555
17932,114,-280.55014096320366
17930,116,-349.5021200396836
17928,113,-572.7438188755674
17929,116,-338.71330753968425
17931,117,-636.8063648885843
17932,115,-370.52095337301864
17930,117,-495.57001984127095
17928,114,-594.0087340657684
17929,117,-360.4116914682549
17931,118,-700.7236493575879
17932,116,-423.0972748015874
17930,118,-376.6264186507935
17928,115,-716.4980537913882
17929,118,-423.00772718253927
17931,119,-559.1837454004321
17932,117,-659.7214786810404
17930,119,-344.7106954365084
17928,116,-800.2767662372362
17929,119,-495.4624801587308
17931,120,-680.3273722180585
17932,118,-685.9497898906657
17930,120,-468.51365079365183
17928,117,-796.1297347929867
17929,120,-444.51950297619146
17931,121,-767.2623001524611
17932,119,-789.9864929029322
17930,121,-494.76743452380987
17928,118,-792.4169712648448
17929,121,-522.0699007936524
17931,122,-715.8552954961688
17930,122,-422.22221726190355
17932,120,-820.4679889681391
17928,119,-580.224810658093
17929,122,-407.07396428571684
17931,123,-781.8310452325463
17930,123,-684.0144294386159
17932,121,-710.8032329718909
17928,120,-630.3397776008705
17929,123,-387.54341170635126
17931,124,-799.7302172331329
17930,124,-567.6316498501487
17932,122,-535.5026448412688
17928,121,-803.7728189657562
17929,124,-310.1731279761915
17930,125,-673.6224256078907
17931,125,-906.7204668568761
17932,123,-690.5385035450674
17929,125,-435.15954752886165
17928,122,-691.6989745289442
17930,126,-424.76080059523866
17931,126,-874.7143070483459
17932,124,-682.2836736047835
17929,126,-414.9168740079365
17928,123,-736.7852069388953
17930,127,-362.254199044012
17932,125,-655.3991882041572
17931,127,-1179.5612564739163
17929,127,-330.28311111111157
17928,124,-572.7039672619039
17930,128,-540.3971160714285
17932,126,-511.1875506507369
17931,128,-835.3525298182213
17929,128,-281.22115873015883
17928,125,-448.4180833333345
17930,129,-452.40551488095554
17932,127,-586.963669594295
17931,129,-616.2020952380947
17929,129,-309.6709712301596
17928,126,-389.72327876984343
17930,130,-370.74871287046307
17932,128,-459.00890196608816
17929,130,-449.875838293652
17931,130,-937.4852573825273
17928,127,-349.9163283730171
17930,131,-588.4827592893229
17932,129,-522.8351935703196
17929,131,-377.9135059523812
17928,128,-477.2129444444476
17931,131,-1071.5829007144762
17930,132,-596.4464227369864
17932,130,-460.6707242063503
17929,132,-307.15821825397086
17928,129,-631.9956725219234
17931,132,-1594.9359711234458
17930,133,-427.8225027056293
17932,131,-551.1138532370405
17929,133,-366.726141865081
17928,130,-845.7420719246032
17931,133,-573.3073435314678
17930,134,-471.63269329975725
17929,134,-397.7351944444455
17932,132,-699.5371388174734
17928,131,-833.4221736874242
17931,134,-726.4092570554457
17930,135,-424.7627495005005
17929,135,-320.13257242063514
17932,133,-458.2131170634927
17928,132,-1062.5648144708623
17931,135,-528.2013130827501
17930,136,-482.1597709651468
17929,136,-547.5160771103912
17932,134,-564.5591994949474
17928,133,-604.9303879176385
17931,136,-744.5395577516848
17930,137,-459.6559248390528
17929,137,-466.1971061507953
17932,135,-563.4618369963368
17928,134,-589.2964192196699
17931,137,-1047.7104454885355
17930,138,-385.51718515512346
17929,138,-478.9497063492067
17932,136,-363.1898105158723
17928,135,-524.9433099053716
17931,138,-746.2338720407471
17930,139,-421.03069715007183
17929,139,-391.1766805555551
17932,137,-597.3574637445884
17928,136,-726.8488599525459
17931,139,-754.9279953069814
17930,140,-545.3319357448116
17929,140,-347.3498898809545
17932,138,-632.7582608537299
17928,137,-697.358472652346
17931,140,-801.4562873584758
17930,141,-646.3454386238742
17929,141,-373.0125658369424
17932,139,-516.5745731629466
17928,138,-630.9266850579977
17930,142,-549.4243622349884
17931,141,-1061.022413709656
17929,142,-371.9945585317471
17932,140,-528.1468522339577
17928,139,-510.1342463578099
17930,143,-401.1501157106781
17929,143,-362.4998759920655
17931,142,-1224.0235389736858
17932,141,-438.7330654761916
17928,140,-451.7333899537986
17930,144,-459.890750270562
17929,144,-417.2681398809545
17931,143,-1204.695460788391
17932,142,-486.1384745670986
17928,141,-502.27695112526607
17930,145,-529.2120174062053
17929,145,-314.2457450396823
17932,143,-498.97363605144847
17931,144,-855.8909998477815
17928,142,-481.73812931513186
17930,146,-653.629642857142
17929,146,-367.67084190115673
17932,144,-476.01353578366195
17931,145,-853.9776261661121
17928,143,-438.23771411227955
17930,147,-455.9272271825429
17929,147,-398.41840575396907
17932,145,-632.9056621711602
17931,146,-840.3100856369937
17928,144,-401.09441612554275
17930,148,-495.56548313492067
17929,148,-406.766971230161
17932,146,-529.4789672619032
17931,147,-812.9265744959702
17928,145,-389.78961038961336
17930,149,-489.4034662698392
17929,149,-646.5325161435786
17932,147,-570.533727453102
17931,148,-833.8795172782684
17928,146,-362.4021692335462
17930,150,-508.9856780303035
17929,150,-784.1551727369815
17932,148,-633.1942631673866
17928,147,-382.3553015873026
17931,149,-869.4772119710361
17930,151,-555.327321581196
17929,151,-495.8780195707087
17932,149,-766.4948067071786
17928,148,-473.63401141913727
17931,150,-783.3184196879491
17930,152,-539.6274000027743
17929,152,-389.7005892857159
17932,150,-647.6949185675409
17928,149,-474.9046393745156
17931,151,-820.7226844570877
17930,153,-398.00937499306553
17929,153,-467.62198033910585
17932,151,-722.6337912781653
17928,150,-328.3009315476205
17931,152,-822.7122313379019
17930,154,-315.0415458152967
17929,154,-587.3734604457994
17932,152,-703.3823695540559
17928,151,-484.44910667661765
17931,153,-740.2902826554576
17930,155,-455.32991441198084
17929,155,-502.19198845598976
17928,152,-396.34855952381116
17932,153,-679.203278076091
17931,154,-823.1449565330491
17930,156,-526.5664920634924
17929,156,-425.3404994588754
17928,153,-379.9579685939091
17932,154,-696.537922944698
17930,157,-498.70260299423074
17931,155,-768.1132742743366
17929,157,-419.07755952380995
17928,154,-305.8822986111131
17932,155,-593.4128731544184
17930,158,-446.83717487373883
17931,156,-675.5819000652114
17929,158,-439.39850937951115
17928,155,-305.91282242063545
17932,156,-661.4379156537887
17930,159,-408.8517741702777
17929,159,-569.9482541000642
17931,157,-738.3585818625816
17928,156,-440.1749424603192
17932,157,-831.2014805125438
17930,160,-354.0949305555576
17929,160,-269.3341726190481
17931,158,-761.0602613150714
17928,157,-320.88065674603337
17930,161,-414.020609397549
17932,158,-933.8732322122291
17929,161,-390.2251654942294
17931,159,-693.513349449162
17928,158,-369.61277976190615
17930,162,-438.75918082612077
17929,162,-496.7598496572905
17932,159,-1057.6712700059338
17931,160,-437.25266865079635
17928,159,-412.4207182539704
17930,163,-488.69781897963014
17929,163,-274.6959448051954
17932,160,-865.7650694166944
17931,161,-465.02086150654816
17928,160,-381.4728194444482
17930,164,-397.0259117965375
17929,164,-330.7479806096692
17932,161,-690.5397466908123
17931,162,-349.55003075396877
17928,161,-303.1088998015883
17930,165,-453.7442185592211
17929,165,-378.49001587301603
17931,163,-496.8493030337728
17932,162,-598.8238309953965
17928,162,-551.1852023809537
17930,166,-390.22203968254337
17929,166,-474.1919959415589
17932,163,-444.9811900038281
17931,164,-621.5473963467078
17928,163,-444.39330853174687
17930,167,-653.3912425144309
17929,167,-388.4761639610416
17932,164,-393.3393265068277
17931,165,-666.3562312826036
17928,164,-425.2263194444468
17930,168,-660.9793142968152
17929,168,-368.8469623224019
17932,165,-550.1003722249975
17931,166,-567.119828629704
17928,165,-379.2332539682574
17929,169,-562.2599582431471
17930,169,-616.6057645548863
17932,166,-554.4930617784977
17931,167,-679.6007978410454
17928,166,-427.09627182540027
17929,170,-539.3054384920616
17930,170,-595.1783205544453
17932,167,-475.08982867826523
17928,167,-426.6499980158769
17931,168,-781.9141268002833
17929,171,-372.43962247474985
17930,171,-725.545904994311
17932,168,-472.82084992785184
17928,168,-399.8254295634953
17931,169,-740.0239473824778
17929,172,-481.73047555916236
17930,172,-461.13662896825724
17932,169,-434.3478247655118
17928,169,-581.3795763888867
17931,170,-816.0250339209398
17929,173,-344.6597203282847
17930,173,-375.0657301587334
17932,170,-443.6830024350646
17928,170,-597.816195436506
17931,171,-792.9814144154454
17929,174,-368.3623620129893
17930,174,-388.3235158730182
17928,171,-460.49973647186096
17932,171,-516.9019859792996
17931,172,-663.0624218975461
17929,175,-281.51793308080784
17930,175,-365.4322242063504
17928,172,-440.92095436508146
17932,172,-579.2914606486231
17931,173,-844.8531933587212
17929,176,-366.5679273226764
17930,176,-378.86806829975706
17928,173,-496.9749739229344
17932,173,-540.6440711441352
17931,174,-751.0180535020521
17929,177,-355.81639240620717
17930,177,-446.80272123016016
17928,174,-355.1834226190471
17932,174,-481.746042395105
17931,175,-677.3969256160519
17929,178,-354.7607718253988
17930,178,-655.0862497433113
17928,175,-487.0964107142871
17932,175,-593.0720097194471
17931,176,-728.4516877428115
17929,179,-448.4674920634944
17930,179,-447.7673691447456
17928,176,-389.8085214646473
17932,176,-499.97255555555694
17929,180,-454.6973134920647
17931,177,-740.7372877088183
17930,180,-385.48817442279994
17928,177,-478.60168253968527
17932,177,-403.7908581626697
17929,181,-658.8234839674188
17930,181,-495.4169894272412
17931,178,-926.5751914162207
17928,178,-418.93948114385756
17932,178,-403.3985783730182
17929,182,-558.6902383519234
17930,182,-702.3376021894775
17931,179,-890.9877163600273
17928,179,-389.0871190476204
17932,179,-498.92057747114177
17929,183,-577.5441028832279
17930,183,-499.0344898712394
17931,180,-893.5358600253892
17928,180,-407.12413492063536
17932,180,-461.35542144661065
17930,184,-450.18612481962583
17929,184,-626.2879957542468
17928,181,-351.47971031746124
17931,181,-933.4575278055253
17932,181,-380.5070874819621
17930,185,-487.0880864898988
17929,185,-816.6764404068157
17928,182,-424.42229987374003
17931,182,-923.8949531197985
17932,182,-703.1400527597431
17930,186,-486.16301993145777
17929,186,-921.8818099088408
17928,183,-451.6332817460343
17931,183,-965.6194631393919
17932,183,-574.2030461482968
17930,187,-583.4807089854571
17928,184,-397.96911904762015
17929,187,-1095.3808387376482
17931,184,-868.1355813206387
17932,184,-862.2091617604206
17930,188,-441.10006357531574
17928,185,-333.5204970238109
17929,188,-1206.7414529002401
17931,185,-880.7177131140907
17932,185,-784.6548732884809
17930,189,-427.7746193181813
17928,186,-516.6209806096689
17929,189,-1342.8778998866742
17931,186,-801.2495908507331
17932,186,-616.5434441279748
17930,190,-652.2010045024409
17928,187,-338.86421726190446
17929,190,-1408.0167544724459
17932,187,-574.61867517205
17931,187,-993.3883859755434
17930,191,-616.0514600468978
17928,188,-474.9241646825379
17932,188,-560.3180525793653
17929,191,-1194.6775109210646
17931,188,-1233.5381623221529
17930,192,-502.27593849022617
17928,189,-430.0384943181822
17932,189,-703.1513138111904
17929,192,-913.4288068683766
17931,189,-1018.7778629636279
17930,193,-408.3259491342007
17928,190,-430.149503968254
17932,190,-496.6951224747485
17929,193,-741.2408431127677
17931,190,-880.3347592423899
17930,194,-425.15128174603285
17928,191,-307.88255555555503
17932,191,-394.8321488095247
17929,194,-713.0859689699595
17928,192,-447.2120091991348
17930,195,-576.5020781024547
17931,191,-868.175854121573
17932,192,-267.1992390873015
17929,195,-718.5713715851165
17928,193,-418.10865728715896
17930,196,-652.1697678016395
17931,192,-708.6229395118766
17932,193,-355.4900257936524
17929,196,-716.0058374387031
17928,194,-531.8883754509397
17930,197,-454.555057019371
17931,193,-857.0264246796908
17932,194,-393.2185222763363
17929,197,-548.8807336691102
17930,198,-389.37711210317883
17928,195,-489.47428255772206
17931,194,-914.2579046994656
17932,195,-490.5033118964392
17929,198,-329.25785248085276
17930,199,-504.7088651695551
17928,196,-286.31632242063506
17931,195,-1044.4765477171936
17932,196,-548.5861726190502
17929,199,-256.782873015873
17928,197,-403.77335218254046
17930,200,-452.84070562770705
17931,196,-760.0154619949092
17932,197,-540.6137807539686
17929,200,-379.4532033730165
17928,198,-373.3219087301589
17930,201,-612.0770759865117
17931,197,-629.2093275566345
17932,198,-463.35543962981535
17929,201,-337.47924861943665
17928,199,-318.59752380952455
17930,202,-628.9374166944167
17931,198,-514.0602303113576
17932,199,-547.8142278138533
