PID,Episode,Reward
23654,22,-676.954365932675
23652,22,-720.0358216713806
23653,22,-1192.7728129825616
23656,22,-845.3409148212834
23655,23,-386.47940277778036
23652,23,-447.95804653679824
23654,23,-756.3471576470919
23653,23,-1354.9148791439372
23656,23,-445.6058531746033
23655,24,-382.1749925144326
23652,24,-357.32396130952526
23654,24,-703.1480235354925
23653,24,-1227.3697851715287
23656,24,-498.042589285713
23655,25,-320.39196031746087
23652,25,-453.0548194444464
23654,25,-604.761300137364
23656,25,-465.1414163683551
23653,25,-1020.9183919401646
23655,26,-476.8752182539699
23652,26,-445.526578373018
23654,26,-516.3716736111111
23656,26,-604.3560000842695
23653,26,-981.5712989732862
23655,27,-340.6327450396837
23652,27,-368.79335615079447
23654,27,-570.3697962662336
23656,27,-384.6322896825422
23653,27,-827.7139165834146
23655,28,-438.2942980699853
23652,28,-458.3749172979814
23654,28,-587.252371108059
23656,28,-734.198555337023
23653,28,-482.0629494047633
23655,29,-350.05369841269936
23652,29,-453.0594563492078
23654,29,-667.4081095675169
23653,29,-390.54444841269884
23656,29,-577.6060378232878
23655,30,-435.70314763708694
23652,30,-562.465514298201
23654,30,-623.8877065053014
23656,30,-599.6285610569971
23653,30,-616.7967940358242
23655,31,-410.335765151516
23652,31,-571.3347953643587
23654,31,-606.2437013958247
23656,31,-436.23071230158797
23653,31,-636.5130943223463
23655,32,-545.0387629870133
23652,32,-600.6971049783538
23654,32,-744.3917470723686
23656,32,-406.8597301587323
23653,32,-315.30987301587606
23655,33,-379.9474136904766
23652,33,-557.8204365079397
23654,33,-697.9342044289452
23656,33,-259.58994444444454
23653,33,-452.9724742063512
23655,34,-536.2940370324131
23652,34,-444.04947619047795
23654,34,-456.1505525793696
23656,34,-258.3009265873018
23653,34,-815.2539345827777
23655,35,-714.2525814130727
23652,35,-593.5754130591614
23656,35,-293.2624384920656
23654,35,-683.6752413348502
23653,35,-683.0036095803694
23655,36,-512.1152896635645
23652,36,-412.25612003968445
23656,36,-424.47695932539665
23654,36,-879.9318709038118
23653,36,-792.3610089083706
23655,37,-521.8034390540023
23652,37,-444.15064781746236
23656,37,-336.8357509920641
23654,37,-450.5331289682562
23653,37,-792.0207247227858
23655,38,-566.363970524981
23652,38,-555.7899111652221
23656,38,-414.3558343253987
23654,38,-580.5445367063485
23653,38,-589.8595198363734
23655,39,-563.9291083144803
23652,39,-397.6691398809513
23656,39,-290.71829861111206
23654,39,-912.9405132879796
23653,39,-732.5023335181972
23655,40,-810.3638516067242
23652,40,-464.5625724206361
23656,40,-375.04332094131405
23654,40,-855.7029999255235
23653,40,-879.9408091244933
23655,41,-833.4545938034603
23652,41,-292.27002777777784
23656,41,-484.49133538683407
23654,41,-520.9631726190499
23653,41,-760.2634597995922
23652,42,-313.1897599206358
23655,42,-1260.821560773783
23656,42,-592.8717668581426
23654,42,-629.5843462301572
23652,43,-388.9959930555567
23653,42,-795.8683154586416
23655,43,-840.7998413647226
23656,43,-658.9549721597833
23654,43,-813.7851537412768
23652,44,-500.43388264513254
23653,43,-600.3633786836133
23655,44,-814.8547235905444
23656,44,-440.039058351371
23654,44,-610.2046880619371
23652,45,-468.3176662504149
23653,44,-790.7106095487422
23655,45,-849.9135759985518
23656,45,-462.00089682539806
23654,45,-580.7711944444487
23652,46,-698.7078582685671
23653,45,-895.5301805094408
23655,46,-356.18158333333366
23656,46,-538.2137737470856
23654,46,-514.7880128968275
23652,47,-647.3569777167278
23653,46,-834.0655278818424
23655,47,-466.37629527416925
23656,47,-649.29606918082
23654,47,-583.5063166070065
23652,48,-784.472055472307
23653,47,-459.0441333874478
23655,48,-709.8253218707359
23656,48,-609.638990155676
23654,48,-541.5386329365111
23653,48,-452.1956478174617
23652,49,-886.0871674646804
23655,49,-358.37210044816464
23656,49,-486.2631219405604
23654,49,-664.3726428571439
23653,49,-510.496663689456
23652,50,-802.0931522709291
23655,50,-558.3037337454205
23656,50,-585.7730700341315
23654,50,-585.5532008408256
23653,50,-478.18499286130805
23652,51,-844.7685671773089
23655,51,-717.5073308401144
23656,51,-363.3704235417377
23654,51,-629.6123801545682
23653,51,-656.2678019203032
23652,52,-803.4910220729033
23656,52,-250.20783044733062
23655,52,-756.0542893297472
23654,52,-884.9886614808769
23653,52,-956.5195547871244
23652,53,-796.821147792364
23656,53,-344.7658252164512
23655,53,-920.2624865855145
23654,53,-1098.4925051153887
23653,53,-836.4311998148937
23656,54,-388.01556493506666
23652,54,-793.399390856283
23655,54,-806.6695501481784
23654,54,-1082.9307675588302
23653,54,-442.0464285714292
23656,55,-503.34846154539986
23652,55,-903.2403471820248
23655,55,-876.3809067462353
23654,55,-1278.242124295636
23656,56,-453.698929043181
23653,55,-549.7704216269852
23652,56,-882.2433543662213
23655,56,-775.3009108985367
